,RTL_STORE_CD,RTL_FIPS_COUNTY_DSC,RTL_PREMISE_TYPE_CD,RTL_CHANNEL_DSC,RTL_SUBCHANNEL_DSC,RTL_BEER_FLAG,RTL_LIQUOR_FLG,BEERTYPE
875,105614722,WAYNE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
876,101820686,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
877,101871608,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
878,103476430,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
879,101672504,WASHINGTON,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
880,101689426,GARFIELD,ON,DINING,CASUAL DINING,Y,Y,LowPoint
881,207416805,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
882,100330191,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
883,101707417,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
884,100111934,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
885,207446612,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
886,301434728,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
887,102347795,WEBER,ON,DINING,CASUAL DINING,Y,N,LowPoint
888,400693950,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
889,102230004,JUAB,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
890,105601381,UINTAH,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
891,107524362,WASHINGTON,ON,LODGING,FULL SERVICE LODGING,Y,N,LowPoint
892,105628593,SALT LAKE,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,Y,LowPoint
893,107038678,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,OFFICE BUILDING,N,N,LowPoint
894,100362784,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
895,101947953,WASHINGTON,ON,LODGING,RESORT/CONVENTION,Y,N,LowPoint
896,101673062,DAVIS,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
897,305603902,SALT LAKE,ON,DINING,FINE DINING,Y,Y,LowPoint
898,102912848,SALT LAKE,ON,CATERER,BANQUET HALL,Y,Y,LowPoint
899,105603526,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
900,201690055,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
901,107474898,BEAVER,ON,DINING,CASUAL DINING,Y,N,LowPoint
902,102014419,WASHINGTON,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
903,100345069,BEAVER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
904,100688295,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
905,102711696,WASHINGTON,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
906,105614695,WAYNE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
907,101438340,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
908,100507344,WASHINGTON,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
909,101952357,UTAH,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
910,100544643,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
911,101949304,WASHINGTON,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
912,100438107,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
913,103987960,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
914,200546568,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
915,101436116,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
916,100946355,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
917,103476452,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
918,103694563,SUMMIT,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,Y,LowPoint
919,100642523,KANE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
920,105529971,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
921,100111942,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
922,105602444,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
923,101984400,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
924,105614094,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
925,200685653,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
926,200515248,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
927,200689886,DUCHESNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
928,301529777,IRON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
929,101415031,WEBER,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
930,201771938,WASHINGTON,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
931,100950654,UINTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
932,205618155,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
933,200631605,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
934,207397556,SUMMIT,ON,DINING,FAST CASUAL,Y,Y,LowPoint
935,201981824,WASHINGTON,ON,DINING,CASUAL DINING,Y,N,LowPoint
936,107533072,TOOELE,NR,NON RETAIL,CLIENT INTERNAL,N,N,LowPoint
937,201647164,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
938,102174697,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
939,100636413,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
940,103997430,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
941,105601020,SALT LAKE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
942,105601091,SALT LAKE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
943,105612786,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
944,103862956,SUMMIT,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
945,101643742,SUMMIT,OFF,EXTENDED MASTER OFF-PREMISE,SMALL GROCERY,N,N,LowPoint
946,105628312,BOX ELDER,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,Y,LowPoint
947,100300007,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
948,105544217,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
949,100634810,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
950,105608178,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
951,100279587,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
952,100925205,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
953,100648871,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
954,105527933,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
955,100314834,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
956,101675017,SAN JUAN,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
957,102592231,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
958,100412667,EMERY,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
959,100336195,JUAB,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
960,101875725,BEAVER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
961,105597774,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
962,100484737,MILLARD,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
963,202245601,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
964,201803509,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
965,101748891,WEBER,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
966,103610489,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
967,100112079,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
968,201529455,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
969,100634106,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
970,100221790,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
971,101673071,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
972,105600929,SALT LAKE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
973,107238435,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
974,102607830,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
975,100437823,JUAB,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
976,101676340,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
977,102713161,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
978,101432416,WEBER,ON,DINING,CASUAL DINING,Y,N,LowPoint
979,103976706,SALT LAKE,ON,DINING,FAST CASUAL,Y,N,LowPoint
980,105611937,IRON,ON,DINING,FAST CASUAL,Y,N,LowPoint
981,201692181,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
982,205606267,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
983,101916783,WAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
984,101690457,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
985,203663146,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
986,107338413,UTAH,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
987,203522623,UTAH,ON,DINING,FAST CASUAL,Y,N,LowPoint
988,200274759,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
989,107421536,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
990,200690156,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
991,205597460,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
992,200682581,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
993,203887958,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
994,405617095,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
995,100317169,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
996,100633636,BEAVER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
997,101674057,UTAH,ON,DINING,CASUAL DINING,Y,N,LowPoint
998,101853648,UTAH,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
999,102056176,WEBER,NR,NON RETAIL,HOUSE ACCOUNTS,N,N,LowPoint
1000,205528201,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1001,105605542,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1002,101916811,SALT LAKE,ON,DINING,FAST CASUAL,Y,Y,LowPoint
1003,100756979,KANE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1004,100386405,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1005,105546086,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1006,100462794,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1007,105613714,GRAND,ON,DINING,CASUAL DINING,Y,N,LowPoint
1008,200140185,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1009,100111708,DAVIS,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1010,301794449,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1011,105525353,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1012,103639765,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
1013,100713857,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1014,101734184,SALT LAKE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
1015,102609357,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1016,100437989,SEVIER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1017,103681701,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1018,100651531,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1019,100545308,JUAB,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1020,102170675,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1021,101972635,GRAND,OFF,EXTENDED MASTER OFF-PREMISE,CAMPGROUND,N,N,LowPoint
1022,107065727,DAVIS,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1023,101673088,SEVIER,ON,DINING,CASUAL DINING,Y,N,LowPoint
1024,102051864,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1025,205620692,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1026,202588025,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1027,105528696,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1028,105604655,WAYNE,ON,DINING,POLISHED CASUAL,Y,Y,LowPoint
1029,200691243,DUCHESNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1030,200274761,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1031,107421553,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1032,200685708,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1033,107475561,UTAH,ON,DINING,FAST CASUAL,Y,N,LowPoint
1034,207458964,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1035,205623602,MORGAN,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
1036,101893338,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1037,102191370,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1038,101989563,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,RESIDENTIAL ADDRESS,N,N,LowPoint
1039,100112113,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1040,100171042,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1041,100317152,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1042,100301277,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1043,100345057,WEBER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1044,100390319,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1045,100317159,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1046,103572642,WEBER,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1047,100487943,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1048,101608484,WASATCH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1049,105627260,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
1050,105607965,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1051,102543173,UTAH,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1052,107194648,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1053,300112323,WEBER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1054,103822401,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1055,100790193,SALT LAKE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1056,101548140,UINTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1057,102490549,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1058,100187418,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1059,100187336,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1060,101532569,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1061,100705208,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1062,100756938,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1063,101415024,SUMMIT,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
1064,100635629,SANPETE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1065,107329467,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1066,107308425,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1067,200685686,EMERY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1068,107476370,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1069,205605765,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1070,102098183,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
1071,100390273,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1072,101430719,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1073,105624575,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1074,101734633,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1075,101809388,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1076,107072323,WASATCH,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
1077,100526126,EMERY,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1078,101974264,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1079,105611828,WASATCH,ON,DINING,CASUAL DINING,Y,N,LowPoint
1080,105621399,BOX ELDER,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1081,105627966,SALT LAKE,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1082,101740611,DUCHESNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1083,107159875,SUMMIT,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1084,102254537,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1085,101937588,BEAVER,ON,LODGING,FULL SERVICE LODGING,Y,N,LowPoint
1086,105599464,SALT LAKE,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
1087,101436441,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1088,105609486,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1089,101676360,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1090,101415040,SALT LAKE,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
1091,101937526,WAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1092,100314778,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1093,101825008,SALT LAKE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1094,102643325,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1095,200691246,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1096,107382696,WEBER,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1097,201991667,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1098,200585517,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1099,102030125,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1100,107275058,GARFIELD,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
1101,103913761,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1102,107076463,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1103,100447912,SUMMIT,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1104,105604832,WAYNE,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1105,101851256,WASHINGTON,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
1106,100232801,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1107,101619339,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1108,101544294,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1109,101612387,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1110,205616547,WEBER,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
1111,101436134,WEBER,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1112,105529953,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1113,100112422,GARFIELD,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1114,103635194,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1115,101690140,WAYNE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1116,107352881,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1117,107407210,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1118,401548137,SEVIER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1119,200930525,WASATCH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1120,102215958,SANPETE,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
1121,102535771,GARFIELD,ON,EXTENDED MASTER ON-PREMISE,HOTEL NA,N,N,LowPoint
1122,200744147,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
1123,100996749,BOX ELDER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1124,101673712,SALT LAKE,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
1125,102541062,DAGGETT,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
1126,101716608,WASHINGTON,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
1127,101740115,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1128,101672486,IRON,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
1129,101982730,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
1130,105616505,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
1131,100632278,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1132,300685664,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1133,101760790,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1134,101441952,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1135,100362275,DAVIS,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1136,200996878,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1137,100991944,CACHE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
1138,100564089,SANPETE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1139,100699309,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
1140,100685680,WEBER,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
1141,102588024,WASATCH,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
1142,101524463,UTAH,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
1143,105615702,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
1144,100414461,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
