"RTL_STORE_CD","BEERTYPE"
"101424099","NonLowPoint"
"203647590","NonLowPoint"
"105206942","NonLowPoint"
"100766015","NonLowPoint"
"100769904","NonLowPoint"
"101936349","NonLowPoint"
"107287803","NonLowPoint"
"103573732","NonLowPoint"
"105202820","NonLowPoint"
"101467053","NonLowPoint"
"200793573","NonLowPoint"
"105214767","NonLowPoint"
"105212682","NonLowPoint"
"101673292","NonLowPoint"
"107307681","NonLowPoint"
"205196256","NonLowPoint"
"105206275","NonLowPoint"
"205207092","NonLowPoint"
"105206907","NonLowPoint"
"102018645","NonLowPoint"
"105211201","NonLowPoint"
"105196503","NonLowPoint"
"101768082","NonLowPoint"
"103191191","NonLowPoint"
"103524101","NonLowPoint"
"102145416","NonLowPoint"
"205194631","NonLowPoint"
"101397422","NonLowPoint"
"207454709","NonLowPoint"
"103166119","NonLowPoint"
"105210821","NonLowPoint"
"107527083","NonLowPoint"
"107384908","NonLowPoint"
"105206575","NonLowPoint"
"203611662","NonLowPoint"
"207206937","NonLowPoint"
"100792155","NonLowPoint"
"102196798","NonLowPoint"
"101745901","NonLowPoint"
"103856240","NonLowPoint"
"105212333","NonLowPoint"
"105205572","NonLowPoint"
"102093118","NonLowPoint"
"107441937","NonLowPoint"
"105202852","NonLowPoint"
"103647428","NonLowPoint"
"105192760","NonLowPoint"
"105202921","NonLowPoint"
"100764544","NonLowPoint"
"101397255","NonLowPoint"
"103755923","NonLowPoint"
"203759497","NonLowPoint"
"103546415","NonLowPoint"
"101786211","NonLowPoint"
"100764062","NonLowPoint"
"102249103","NonLowPoint"
"103788814","NonLowPoint"
"101920519","NonLowPoint"
"105201176","NonLowPoint"
"105196344","NonLowPoint"
"105194348","NonLowPoint"
"105204427","NonLowPoint"
"202028012","NonLowPoint"
"105207969","NonLowPoint"
"101397514","NonLowPoint"
"205206869","NonLowPoint"
"100792162","NonLowPoint"
"200793782","NonLowPoint"
"101467001","NonLowPoint"
"105529552","NonLowPoint"
"101397243","NonLowPoint"
"103612239","NonLowPoint"
"101611296","NonLowPoint"
"105194147","NonLowPoint"
"101684445","NonLowPoint"
"107293834","NonLowPoint"
"105212269","NonLowPoint"
"105206567","NonLowPoint"
"107334837","NonLowPoint"
"100793684","NonLowPoint"
"101944013","NonLowPoint"
"105206345","NonLowPoint"
"101881322","NonLowPoint"
"104001894","NonLowPoint"
"101611467","NonLowPoint"
"107337050","NonLowPoint"
"102912223","NonLowPoint"
"102133598","NonLowPoint"
"105194479","NonLowPoint"
"101769698","NonLowPoint"
"105207225","NonLowPoint"
"107465240","NonLowPoint"
"100792115","NonLowPoint"
"207393147","NonLowPoint"
"201397228","NonLowPoint"
"101938830","NonLowPoint"
"107473973","NonLowPoint"
"101880415","NonLowPoint"
"101934743","NonLowPoint"
"103852485","NonLowPoint"
"101424337","NonLowPoint"
"105192753","NonLowPoint"
"100872821","NonLowPoint"
"102556381","NonLowPoint"
"105204544","NonLowPoint"
"100793673","NonLowPoint"
"101859475","NonLowPoint"
"205210825","NonLowPoint"
"305206584","NonLowPoint"
"102607692","NonLowPoint"
"205206844","NonLowPoint"
"205206461","NonLowPoint"
"101803259","NonLowPoint"
"101397496","NonLowPoint"
"101947104","NonLowPoint"
"102221954","NonLowPoint"
"101397448","NonLowPoint"
"105205010","NonLowPoint"
"107507808","NonLowPoint"
"101929355","NonLowPoint"
"105204740","NonLowPoint"
"105206374","NonLowPoint"
"105212399","NonLowPoint"
"105207146","NonLowPoint"
"105196670","NonLowPoint"
"205202828","NonLowPoint"
"105206554","NonLowPoint"
"205206629","NonLowPoint"
"103926589","NonLowPoint"
"201422797","NonLowPoint"
"205206270","NonLowPoint"
"107306046","NonLowPoint"
"107028868","NonLowPoint"
"101795967","NonLowPoint"
"105194640","NonLowPoint"
"105203901","NonLowPoint"
"101467056","NonLowPoint"
"101928483","NonLowPoint"
"101397266","NonLowPoint"
"103700780","NonLowPoint"
"107522387","NonLowPoint"
"105212674","NonLowPoint"
"103899057","NonLowPoint"
"100767438","NonLowPoint"
"101832862","NonLowPoint"
"105205599","NonLowPoint"
"102576333","NonLowPoint"
"401967030","NonLowPoint"
"100766251","NonLowPoint"
"101904392","NonLowPoint"
"103859881","NonLowPoint"
"201397594","NonLowPoint"
"105213533","NonLowPoint"
"305208156","NonLowPoint"
"105206707","NonLowPoint"
"1207371","NonLowPoint"
"201610371","NonLowPoint"
"102453921","NonLowPoint"
"403596215","NonLowPoint"
"101955289","NonLowPoint"
"102553237","NonLowPoint"
"101906970","NonLowPoint"
"105211011","NonLowPoint"
"105202007","NonLowPoint"
"305206292","NonLowPoint"
"101397487","NonLowPoint"
"100766281","NonLowPoint"
"101424120","NonLowPoint"
"202054860","NonLowPoint"
"105207926","NonLowPoint"
"207321495","NonLowPoint"
"101610920","NonLowPoint"
"101423633","NonLowPoint"
"105206405","NonLowPoint"
"200655022","NonLowPoint"
"105206974","NonLowPoint"
"105212272","NonLowPoint"
"105528965","NonLowPoint"
"207442041","NonLowPoint"
"102634739","NonLowPoint"
"200470249","NonLowPoint"
"100792715","NonLowPoint"
"105192147","NonLowPoint"
"103969018","NonLowPoint"
"202053388","NonLowPoint"
"200638465","NonLowPoint"
"201499416","NonLowPoint"
"107507299","NonLowPoint"
"101422792","NonLowPoint"
"101980344","NonLowPoint"
"105196219","NonLowPoint"
"101798149","NonLowPoint"
"107441128","NonLowPoint"
"105214954","NonLowPoint"
"105214936","NonLowPoint"
"105212327","NonLowPoint"
"105204389","NonLowPoint"
"100793390","NonLowPoint"
"105196652","NonLowPoint"
"103814879","NonLowPoint"
"101939797","NonLowPoint"
"101397621","NonLowPoint"
"100269212","NonLowPoint"
"205194284","NonLowPoint"
"105213143","NonLowPoint"
"102597980","NonLowPoint"
"102011385","NonLowPoint"
"105206963","NonLowPoint"
"105194653","NonLowPoint"
"101785111","NonLowPoint"
"107373441","NonLowPoint"
"205202064","NonLowPoint"
"305196698","NonLowPoint"
"101769948","NonLowPoint"
"201611167","NonLowPoint"
"101768937","NonLowPoint"
"101980066","NonLowPoint"
"107458299","NonLowPoint"
"105202751","NonLowPoint"
"102699200","NonLowPoint"
"102212681","NonLowPoint"
"105201124","NonLowPoint"
"100793727","NonLowPoint"
"103692880","NonLowPoint"
"205212179","NonLowPoint"
"107224322","NonLowPoint"
"105211588","NonLowPoint"
"102494918","NonLowPoint"
"101955197","NonLowPoint"
"107383837","NonLowPoint"
"202438003","NonLowPoint"
"105211047","NonLowPoint"
"107027507","NonLowPoint"
"100793470","NonLowPoint"
"105196263","NonLowPoint"
"102234980","NonLowPoint"
"100793562","NonLowPoint"
"102201468","NonLowPoint"
"201963158","NonLowPoint"
"305213436","NonLowPoint"
"301611583","NonLowPoint"
"101862307","NonLowPoint"
"305214608","NonLowPoint"
"201397631","NonLowPoint"
"201622112","NonLowPoint"
"105214670","NonLowPoint"
"202242401","NonLowPoint"
"100792990","NonLowPoint"
"101397256","NonLowPoint"
"103878002","NonLowPoint"
"101840038","NonLowPoint"
"107475978","NonLowPoint"
"105204794","NonLowPoint"
"205206499","NonLowPoint"
"207294149","NonLowPoint"
"305206486","NonLowPoint"
"101937639","NonLowPoint"
"105207953","NonLowPoint"
"203814810","NonLowPoint"
"100898149","NonLowPoint"
"101610996","NonLowPoint"
"101422926","NonLowPoint"
"201978699","NonLowPoint"
"100763952","NonLowPoint"
"101961434","NonLowPoint"
"101914636","NonLowPoint"
"102018665","NonLowPoint"
"101610268","NonLowPoint"
"201930484","NonLowPoint"
"105544394","NonLowPoint"
"107291121","NonLowPoint"
"107459327","NonLowPoint"
"107493455","NonLowPoint"
"200793354","NonLowPoint"
"107434525","NonLowPoint"
"201637058","NonLowPoint"
"101424339","NonLowPoint"
"103931927","NonLowPoint"
"205202827","NonLowPoint"
"205207966","NonLowPoint"
"203638333","NonLowPoint"
"101622271","NonLowPoint"
"105196616","NonLowPoint"
"105204952","NonLowPoint"
"107285909","NonLowPoint"
"302239842","NonLowPoint"
"101943441","NonLowPoint"
"102030628","NonLowPoint"
"102245031","NonLowPoint"
"305207268","NonLowPoint"
"101936098","NonLowPoint"
"205207002","NonLowPoint"
"205192141","NonLowPoint"
"102022604","NonLowPoint"
"107255289","NonLowPoint"
"105192859","NonLowPoint"
"207293997","NonLowPoint"
"105202796","NonLowPoint"
"102613508","NonLowPoint"
"101740385","NonLowPoint"
"103955711","NonLowPoint"
"103607060","NonLowPoint"
"207477828","NonLowPoint"
"105211607","NonLowPoint"
"105212188","NonLowPoint"
"101951306","NonLowPoint"
"102399256","NonLowPoint"
"205206420","NonLowPoint"
"101795694","NonLowPoint"
"105206285","NonLowPoint"
"205194398","NonLowPoint"
"101423762","NonLowPoint"
"205208120","NonLowPoint"
"202498742","NonLowPoint"
"101861952","NonLowPoint"
"205206524","NonLowPoint"
"101985397","NonLowPoint"
"101786374","NonLowPoint"
"105194271","NonLowPoint"
"305205225","NonLowPoint"
"201989161","NonLowPoint"
"105528814","NonLowPoint"
"102019312","NonLowPoint"
"105193798","NonLowPoint"
"102320303","NonLowPoint"
"205212359","NonLowPoint"
"101586707","NonLowPoint"
"101424374","NonLowPoint"
"102714990","NonLowPoint"
"101397364","NonLowPoint"
"205206563","NonLowPoint"
"107209497","NonLowPoint"
"107064247","NonLowPoint"
"105201025","NonLowPoint"
"305525709","NonLowPoint"
"205207110","NonLowPoint"
"101972117","NonLowPoint"
"102256544","NonLowPoint"
"102018174","NonLowPoint"
"102249446","NonLowPoint"
"105196693","NonLowPoint"
"105206904","NonLowPoint"
"105192881","NonLowPoint"
"205206268","NonLowPoint"
"105204751","NonLowPoint"
"102322091","NonLowPoint"
"101772017","NonLowPoint"
"105201046","NonLowPoint"
"105210788","NonLowPoint"
"101744922","NonLowPoint"
"101397477","NonLowPoint"
"101871842","NonLowPoint"
"105194372","NonLowPoint"
"101994055","NonLowPoint"
"205194206","NonLowPoint"
"105194740","NonLowPoint"
"201958343","NonLowPoint"
"105196527","NonLowPoint"
"107463280","NonLowPoint"
"105196481","NonLowPoint"
"105210993","NonLowPoint"
"105212264","NonLowPoint"
"202130823","NonLowPoint"
"103744212","NonLowPoint"
"105194708","NonLowPoint"
"205196686","NonLowPoint"
"107305930","NonLowPoint"
"207184737","NonLowPoint"
"105212431","NonLowPoint"
"105211756","NonLowPoint"
"105207047","NonLowPoint"
"101397607","NonLowPoint"
"107202569","NonLowPoint"
"102610330","NonLowPoint"
"101914132","NonLowPoint"
"107470110","NonLowPoint"
"101397240","NonLowPoint"
"101397412","NonLowPoint"
"101467057","NonLowPoint"
"105202814","NonLowPoint"
"201903062","NonLowPoint"
"101753834","NonLowPoint"
"105204955","NonLowPoint"
"202631356","NonLowPoint"
"101932146","NonLowPoint"
"107292740","NonLowPoint"
"107155574","NonLowPoint"
"105194355","NonLowPoint"
"101913811","NonLowPoint"
"100481799","NonLowPoint"
"105194672","NonLowPoint"
"101632497","NonLowPoint"
"101397275","NonLowPoint"
"102596263","NonLowPoint"
"102052841","NonLowPoint"
"202125867","NonLowPoint"
"101934460","NonLowPoint"
"105196213","NonLowPoint"
"105204488","NonLowPoint"
"105211437","NonLowPoint"
"100793538","NonLowPoint"
"100792598","NonLowPoint"
"105206547","NonLowPoint"
"201610271","NonLowPoint"
"102009789","NonLowPoint"
"101964534","NonLowPoint"
"102171234","NonLowPoint"
"103600070","NonLowPoint"
"105212101","NonLowPoint"
"105214559","NonLowPoint"
"205205168","NonLowPoint"
"102239702","NonLowPoint"
"105206611","NonLowPoint"
"201971791","NonLowPoint"
"102137869","NonLowPoint"
"105526617","NonLowPoint"
"205192776","NonLowPoint"
"107500940","NonLowPoint"
"201926321","NonLowPoint"
"105207248","NonLowPoint"
"207499992","NonLowPoint"
"202068732","NonLowPoint"
"205202816","NonLowPoint"
"301765061","NonLowPoint"
"107426025","NonLowPoint"
"101422835","NonLowPoint"
"102262382","NonLowPoint"
"105206839","NonLowPoint"
"105194714","NonLowPoint"
"201915525","NonLowPoint"
"107538256","NonLowPoint"
"101972261","NonLowPoint"
"101870959","NonLowPoint"
"101824548","NonLowPoint"
"105204419","NonLowPoint"
"102230098","NonLowPoint"
"203946768","NonLowPoint"
"107287845","NonLowPoint"
"105192297","NonLowPoint"
"201966568","NonLowPoint"
"107458206","NonLowPoint"
"301397267","NonLowPoint"
"201423798","NonLowPoint"
"105207153","NonLowPoint"
"101525713","NonLowPoint"
"101611224","NonLowPoint"
"105211039","NonLowPoint"
"105211046","NonLowPoint"
"103955464","NonLowPoint"
"105213147","NonLowPoint"
"205214473","NonLowPoint"
"105201573","NonLowPoint"
"101687118","NonLowPoint"
"105201060","NonLowPoint"
"100763472","NonLowPoint"
"101763209","NonLowPoint"
"105192834","NonLowPoint"
"102101869","NonLowPoint"
"101770862","NonLowPoint"
"101623081","NonLowPoint"
"201894815","NonLowPoint"
"107400170","NonLowPoint"
"105212388","NonLowPoint"
"102004839","NonLowPoint"
"501939500","NonLowPoint"
"202063423","NonLowPoint"
"101397513","NonLowPoint"
"107466325","NonLowPoint"
"105544704","NonLowPoint"
"205530989","NonLowPoint"
"101422881","NonLowPoint"
"101755797","NonLowPoint"
"103939274","NonLowPoint"
"105528525","NonLowPoint"
"101649230","NonLowPoint"
"101610462","NonLowPoint"
"101962683","NonLowPoint"
"107279988","NonLowPoint"
"105196230","NonLowPoint"
"105194205","NonLowPoint"
"105211595","NonLowPoint"
"102090638","NonLowPoint"
"103644421","NonLowPoint"
"107282895","NonLowPoint"
"301958277","NonLowPoint"
"105202847","NonLowPoint"
"100793566","NonLowPoint"
"101610588","NonLowPoint"
"105214642","NonLowPoint"
"100792789","NonLowPoint"
"107001824","NonLowPoint"
"107447531","NonLowPoint"
"101397272","NonLowPoint"
"101424143","NonLowPoint"
"105194295","NonLowPoint"
"100655039","NonLowPoint"
"203698669","NonLowPoint"
"102135107","NonLowPoint"
"101677615","NonLowPoint"
"201611089","NonLowPoint"
"102593124","NonLowPoint"
"105211554","NonLowPoint"
"205192838","NonLowPoint"
"205202753","NonLowPoint"
"100682464","NonLowPoint"
"107328608","NonLowPoint"
"205196643","NonLowPoint"
"107047749","NonLowPoint"
"200792524","NonLowPoint"
"100762846","NonLowPoint"
"102718402","NonLowPoint"
"105211800","NonLowPoint"
"100793678","NonLowPoint"
"107533827","NonLowPoint"
"100763514","NonLowPoint"
"105192932","NonLowPoint"
"105206826","NonLowPoint"
"101424043","NonLowPoint"
"101610508","NonLowPoint"
"107265633","NonLowPoint"
"105213499","NonLowPoint"
"101871161","NonLowPoint"
"107041807","NonLowPoint"
"205201042","NonLowPoint"
"101397306","NonLowPoint"
"107226104","NonLowPoint"
"101924631","NonLowPoint"
"205206607","NonLowPoint"
"205214899","NonLowPoint"
"101397640","NonLowPoint"
"101980699","NonLowPoint"
"100655027","NonLowPoint"
"101397268","NonLowPoint"
"103854348","NonLowPoint"
"102477410","NonLowPoint"
"203749430","NonLowPoint"
"103522944","NonLowPoint"
"105206272","NonLowPoint"
"101423932","NonLowPoint"
"105208006","NonLowPoint"
"107180080","NonLowPoint"
"105196308","NonLowPoint"
"105544936","NonLowPoint"
"107392959","NonLowPoint"
"102336176","NonLowPoint"
"405206450","NonLowPoint"
"102711450","NonLowPoint"
"103808416","NonLowPoint"
"101870608","NonLowPoint"
"100793773","NonLowPoint"
"205206346","NonLowPoint"
"105211440","NonLowPoint"
"101926598","NonLowPoint"
"101941381","NonLowPoint"
"105194136","NonLowPoint"
"101929214","NonLowPoint"
"105194310","NonLowPoint"
"100793623","NonLowPoint"
"102160707","NonLowPoint"
"105526543","NonLowPoint"
"101857669","NonLowPoint"
"105194799","NonLowPoint"
"100654996","NonLowPoint"
"205204522","NonLowPoint"
"101423045","NonLowPoint"
"101904583","NonLowPoint"
"101667868","NonLowPoint"
"107279211","NonLowPoint"
"101397385","NonLowPoint"
"103839768","NonLowPoint"
"100793599","NonLowPoint"
"101424249","NonLowPoint"
"101700538","NonLowPoint"
"107002459","NonLowPoint"
"105192360","NonLowPoint"
"103882581","NonLowPoint"
"201697965","NonLowPoint"
"203491656","NonLowPoint"
"107267780","NonLowPoint"
"100793668","NonLowPoint"
"101611135","NonLowPoint"
"102585466","NonLowPoint"
"100793345","NonLowPoint"
"100872824","NonLowPoint"
"201963545","NonLowPoint"
"301946986","NonLowPoint"
"107503339","NonLowPoint"
"101874120","NonLowPoint"
"101423544","NonLowPoint"
"205194793","NonLowPoint"
"101719637","NonLowPoint"
"107507374","NonLowPoint"
"107363756","NonLowPoint"
"105202879","NonLowPoint"
"205201561","NonLowPoint"
"107305862","NonLowPoint"
"104029676","NonLowPoint"
"105212265","NonLowPoint"
"305206693","NonLowPoint"
"305206233","NonLowPoint"
"100792818","NonLowPoint"
"201937605","NonLowPoint"
"101828352","NonLowPoint"
"101799376","NonLowPoint"
"103540138","NonLowPoint"
"101611504","NonLowPoint"
"105192751","NonLowPoint"
"105194550","NonLowPoint"
"101989581","NonLowPoint"
"105208091","NonLowPoint"
"203730696","NonLowPoint"
"105207990","NonLowPoint"
"101763614","NonLowPoint"
"105204125","NonLowPoint"
"101397504","NonLowPoint"
"105206799","NonLowPoint"
"105205611","NonLowPoint"
"100301022","NonLowPoint"
"102068515","NonLowPoint"
"107042657","NonLowPoint"
"100764656","NonLowPoint"
"101941877","NonLowPoint"
"105204514","NonLowPoint"
"305204391","NonLowPoint"
"100898156","NonLowPoint"
"101959947","NonLowPoint"
"105213520","NonLowPoint"
"205202089","NonLowPoint"
"102239713","NonLowPoint"
"100793788","NonLowPoint"
"105194047","NonLowPoint"
"201668842","NonLowPoint"
"205207009","NonLowPoint"
"105196233","NonLowPoint"
"205213144","NonLowPoint"
"101796233","NonLowPoint"
"105205289","NonLowPoint"
"107341478","NonLowPoint"
"201953962","NonLowPoint"
"101929073","NonLowPoint"
"101586789","NonLowPoint"
"100888105","NonLowPoint"
"107260682","NonLowPoint"
"103787671","NonLowPoint"
"105192882","NonLowPoint"
"100764995","NonLowPoint"
"100764371","NonLowPoint"
"105205569","NonLowPoint"
"101397649","NonLowPoint"
"105206230","NonLowPoint"
"105208114","NonLowPoint"
"103627632","NonLowPoint"
"105201032","NonLowPoint"
"101963346","NonLowPoint"
"203913062","NonLowPoint"
"205196475","NonLowPoint"
"205206367","NonLowPoint"
"201942135","NonLowPoint"
"102456435","NonLowPoint"
"105545664","NonLowPoint"
"107515256","NonLowPoint"
"101804223","NonLowPoint"
"101687221","NonLowPoint"
"205201150","NonLowPoint"
"100793453","NonLowPoint"
"105204818","NonLowPoint"
"107010273","NonLowPoint"
"205213187","NonLowPoint"
"101397600","NonLowPoint"
"103997311","NonLowPoint"
"101424277","NonLowPoint"
"101951104","NonLowPoint"
"203854911","NonLowPoint"
"101447672","NonLowPoint"
"102140305","NonLowPoint"
"101853786","NonLowPoint"
"101909112","NonLowPoint"
"107387512","NonLowPoint"
"301769959","NonLowPoint"
"102022061","NonLowPoint"
"101397421","NonLowPoint"
"103786106","NonLowPoint"
"107389641","NonLowPoint"
"105206530","NonLowPoint"
"105211033","NonLowPoint"
"105203912","NonLowPoint"
"103922347","NonLowPoint"
"101924569","NonLowPoint"
"101676314","NonLowPoint"
"105194598","NonLowPoint"
"101966202","NonLowPoint"
"205194063","NonLowPoint"
"101473714","NonLowPoint"
"107454007","NonLowPoint"
"201467059","NonLowPoint"
"101397409","NonLowPoint"
"107165042","NonLowPoint"
"107457214","NonLowPoint"
"101397624","NonLowPoint"
"107081857","NonLowPoint"
"101988248","NonLowPoint"
"102636640","NonLowPoint"
"103775324","NonLowPoint"
"101397426","NonLowPoint"
"105205173","NonLowPoint"
"102125787","NonLowPoint"
"101933810","NonLowPoint"
"100793343","NonLowPoint"
"205196292","NonLowPoint"
"105192320","NonLowPoint"
"105212285","NonLowPoint"
"102711408","NonLowPoint"
"107020141","NonLowPoint"
"202914298","NonLowPoint"
"205206871","NonLowPoint"
"205204746","NonLowPoint"
"105206615","NonLowPoint"
"105211599","NonLowPoint"
"107474401","NonLowPoint"
"101936077","NonLowPoint"
"101424080","NonLowPoint"
"205196439","NonLowPoint"
"202242565","NonLowPoint"
"202019120","NonLowPoint"
"303828841","NonLowPoint"
"105202804","NonLowPoint"
"101670543","NonLowPoint"
"101611558","NonLowPoint"
"105204763","NonLowPoint"
"203813065","NonLowPoint"
"201864077","NonLowPoint"
"100793022","NonLowPoint"
"105213522","NonLowPoint"
"102119695","NonLowPoint"
"105529695","NonLowPoint"
"105196327","NonLowPoint"
"105196562","NonLowPoint"
"101668839","NonLowPoint"
"101424313","NonLowPoint"
"101610252","NonLowPoint"
"101943085","NonLowPoint"
"103901711","NonLowPoint"
"105206726","NonLowPoint"
"103528789","NonLowPoint"
"103871552","NonLowPoint"
"102465718","NonLowPoint"
"100399086","NonLowPoint"
"205192852","NonLowPoint"
"102477347","NonLowPoint"
"305206784","NonLowPoint"
"102081535","NonLowPoint"
"105194712","NonLowPoint"
"105192839","NonLowPoint"
"101920451","NonLowPoint"
"101397365","NonLowPoint"
"302011332","NonLowPoint"
"205207251","NonLowPoint"
"205202871","NonLowPoint"
"101814321","NonLowPoint"
"101938781","NonLowPoint"
"101868873","NonLowPoint"
"100793312","NonLowPoint"
"100793733","NonLowPoint"
"202606004","NonLowPoint"
"105202864","NonLowPoint"
"105193659","NonLowPoint"
"105196288","NonLowPoint"
"104001844","NonLowPoint"
"101397325","NonLowPoint"
"101397598","NonLowPoint"
"107397913","NonLowPoint"
"105207998","NonLowPoint"
"107308809","NonLowPoint"
"107243037","NonLowPoint"
"101397290","NonLowPoint"
"201772020","NonLowPoint"
"100793082","NonLowPoint"
"101625736","NonLowPoint"
"107536112","NonLowPoint"
"101397236","NonLowPoint"
"101965220","NonLowPoint"
"100187725","NonLowPoint"
"101397585","NonLowPoint"
"105526782","NonLowPoint"
"105211410","NonLowPoint"
"102914390","NonLowPoint"
"101397562","NonLowPoint"
"105201144","NonLowPoint"
"107462175","NonLowPoint"
"105206542","NonLowPoint"
"101547804","NonLowPoint"
"107290647","NonLowPoint"
"107476029","NonLowPoint"
"201924389","NonLowPoint"
"103947195","NonLowPoint"
"107420455","NonLowPoint"
"107255517","NonLowPoint"
"107271333","NonLowPoint"
"200663855","NonLowPoint"
"303711358","NonLowPoint"
"105196280","NonLowPoint"
"105193810","NonLowPoint"
"105212271","NonLowPoint"
"105202717","NonLowPoint"
"205211510","NonLowPoint"
"105205264","NonLowPoint"
"101673131","NonLowPoint"
"107068552","NonLowPoint"
"101981698","NonLowPoint"
"105206985","NonLowPoint"
"101964682","NonLowPoint"
"105211412","NonLowPoint"
"101828355","NonLowPoint"
"205194606","NonLowPoint"
"205204554","NonLowPoint"
"102004979","NonLowPoint"
"205203905","NonLowPoint"
"105204844","NonLowPoint"
"101424200","NonLowPoint"
"102014129","NonLowPoint"
"101424362","NonLowPoint"
"101397381","NonLowPoint"
"105194145","NonLowPoint"
"201770613","NonLowPoint"
"203880808","NonLowPoint"
"101961043","NonLowPoint"
"101937625","NonLowPoint"
"107512228","NonLowPoint"
"201679142","NonLowPoint"
"102520373","NonLowPoint"
"107263627","NonLowPoint"
"105194511","NonLowPoint"
"105211618","NonLowPoint"
"105196193","NonLowPoint"
"101397595","NonLowPoint"
"303185552","NonLowPoint"
"201616807","NonLowPoint"
"101397605","NonLowPoint"
"101610871","NonLowPoint"
"107441684","NonLowPoint"
"105196424","NonLowPoint"
"202344072","NonLowPoint"
"102252735","NonLowPoint"
"205207229","NonLowPoint"
"105204631","NonLowPoint"
"102228515","NonLowPoint"
"205205271","NonLowPoint"
"102365528","NonLowPoint"
"105201057","NonLowPoint"
"101397481","NonLowPoint"
"105213212","NonLowPoint"
"105545865","NonLowPoint"
"102054450","NonLowPoint"
"100792757","NonLowPoint"
"101424129","NonLowPoint"
"101423997","NonLowPoint"
"105192376","NonLowPoint"
"100144909","NonLowPoint"
"101791297","NonLowPoint"
"101423393","NonLowPoint"
"201935882","NonLowPoint"
"101943932","NonLowPoint"
"201424093","NonLowPoint"
"102124812","NonLowPoint"
"101397572","NonLowPoint"
"203754510","NonLowPoint"
"102050563","NonLowPoint"
"200793542","NonLowPoint"
"102342004","NonLowPoint"
"101423400","NonLowPoint"
"101423181","NonLowPoint"
"102710626","NonLowPoint"
"102634932","NonLowPoint"
"101862226","NonLowPoint"
"102142928","NonLowPoint"
"205202762","NonLowPoint"
"103696892","NonLowPoint"
"102151143","NonLowPoint"
"105529013","NonLowPoint"
"107219533","NonLowPoint"
"205207123","NonLowPoint"
"101779731","NonLowPoint"
"102624420","NonLowPoint"
"105212299","NonLowPoint"
"102069023","NonLowPoint"
"202160760","NonLowPoint"
"102217138","NonLowPoint"
"101769328","NonLowPoint"
"201904535","NonLowPoint"
"107181851","NonLowPoint"
"105192232","NonLowPoint"
"201397408","NonLowPoint"
"202071195","NonLowPoint"
"100793328","NonLowPoint"
"102066563","NonLowPoint"
"105202664","NonLowPoint"
"101993179","NonLowPoint"
"101586174","NonLowPoint"
"107398359","NonLowPoint"
"103392429","NonLowPoint"
"105206512","NonLowPoint"
"105207278","NonLowPoint"
"101938742","NonLowPoint"
"201423801","NonLowPoint"
"100793714","NonLowPoint"
"105214541","NonLowPoint"
"305206356","NonLowPoint"
"102756903","NonLowPoint"
"201611146","NonLowPoint"
"105214869","NonLowPoint"
"102705559","NonLowPoint"
"102029337","NonLowPoint"
"105204861","NonLowPoint"
"101984986","NonLowPoint"
"107322526","NonLowPoint"
"101667841","NonLowPoint"
"105193643","NonLowPoint"
"101397343","NonLowPoint"
"103687905","NonLowPoint"
"207456071","NonLowPoint"
"101466945","NonLowPoint"
"102090679","NonLowPoint"
"107382706","NonLowPoint"
"105211587","NonLowPoint"
"101921590","NonLowPoint"
"102288240","NonLowPoint"
"102049306","NonLowPoint"
"101422862","NonLowPoint"
"102025882","NonLowPoint"
"105202709","NonLowPoint"
"100765009","NonLowPoint"
"107021153","NonLowPoint"
"105208024","NonLowPoint"
"101976873","NonLowPoint"
"100793316","NonLowPoint"
"101768940","NonLowPoint"
"201955422","NonLowPoint"
"102139137","NonLowPoint"
"100996677","NonLowPoint"
"207178507","NonLowPoint"
"105212650","NonLowPoint"
"105528486","NonLowPoint"
"201422827","NonLowPoint"
"101932119","NonLowPoint"
"203956368","NonLowPoint"
"101929127","NonLowPoint"
"100763548","NonLowPoint"
"107408128","NonLowPoint"
"202063474","NonLowPoint"
"101962575","NonLowPoint"
"105202810","NonLowPoint"
"105202917","NonLowPoint"
"201610908","NonLowPoint"
"100793778","NonLowPoint"
"101762981","NonLowPoint"
"105206606","NonLowPoint"
"101586705","NonLowPoint"
"100793482","NonLowPoint"
"102159233","NonLowPoint"
"101606918","NonLowPoint"
"100763026","NonLowPoint"
"105196736","NonLowPoint"
"105213390","NonLowPoint"
"203192661","NonLowPoint"
"105211578","NonLowPoint"
"202477351","NonLowPoint"
"107235051","NonLowPoint"
"107088511","NonLowPoint"
"107495026","NonLowPoint"
"205542284","NonLowPoint"
"101882028","NonLowPoint"
"205194188","NonLowPoint"
"105212284","NonLowPoint"
"107529211","NonLowPoint"
"107296399","NonLowPoint"
"105215089","NonLowPoint"
"301937182","NonLowPoint"
"102063238","NonLowPoint"
"101611550","NonLowPoint"
"100793638","NonLowPoint"
"107280462","NonLowPoint"
"101962734","NonLowPoint"
"101796201","NonLowPoint"
"107443089","NonLowPoint"
"102021427","NonLowPoint"
"101397538","NonLowPoint"
"105206380","NonLowPoint"
"107308043","NonLowPoint"
"103759497","NonLowPoint"
"101629489","NonLowPoint"
"103943576","NonLowPoint"
"101467052","NonLowPoint"
"101791084","NonLowPoint"
"101756605","NonLowPoint"
"101525764","NonLowPoint"
"105206983","NonLowPoint"
"105212103","NonLowPoint"
"102700259","NonLowPoint"
