,RTL_STORE_CD,RTL_FIPS_COUNTY_DSC,RTL_PREMISE_TYPE_CD,RTL_CHANNEL_DSC,RTL_SUBCHANNEL_DSC,RTL_BEER_FLAG,RTL_LIQUOR_FLG,BEERTYPE
3774,201712795,PAWNEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3775,100316350,MCCURTAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3776,101941819,BRYAN,ON,DINING,CASUAL DINING,Y,N,LowPoint
3777,100554288,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3778,101674531,SEQUOYAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3779,101430701,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3780,102141932,TULSA,ON,DINING,FAST CASUAL,Y,N,LowPoint
3781,100845699,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3782,100249981,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3783,103793537,SEQUOYAH,ON,RECREATION,PRIVATE CLUB,Y,N,LowPoint
3784,103845954,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3785,200643238,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3786,100266756,CHEROKEE,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
3787,101823305,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3788,100616904,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3789,100096697,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3790,100419666,PAYNE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
3791,103136412,DELAWARE,ON,DINING,CASUAL DINING,Y,N,LowPoint
3792,100170843,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3793,300098424,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3794,201941421,OKLAHOMA,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
3795,107014409,PITTSBURG,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3796,101851121,BRYAN,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3797,107467534,WAGONER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3798,100990776,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3799,201960416,CLEVELAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3800,200098060,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3801,101911014,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
3802,101945414,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
3803,100546354,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3804,100673167,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3805,101596622,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3806,107369085,MAYES,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3807,101932585,TULSA,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
3808,103972634,CARTER,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
3809,201978129,MCCURTAIN,ON,DINING,CASUAL DINING,Y,N,LowPoint
3810,100673207,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3811,101964252,CHEROKEE,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
3812,107521804,PAYNE,ON,BAR/NIGHTCLUB,PREMIUM BAR,Y,Y,LowPoint
3813,101932570,TULSA,ON,DINING,CASUAL DINING,Y,N,LowPoint
3814,100742088,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3815,100318499,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3816,107442319,OKMULGEE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3817,103696177,LOVE,ON,BAR/NIGHTCLUB,COUNTRY WESTERN,Y,Y,LowPoint
3818,100792491,WASHINGTON,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3819,100344598,SEQUOYAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3820,200655594,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3821,107349469,CRAIG,ON,DINING,FAST CASUAL,Y,N,LowPoint
3822,202537074,CRAIG,ON,DINING,CASUAL DINING,Y,N,LowPoint
3823,107319881,STEPHENS,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
3824,107452401,POTTAWATOMIE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3825,200673166,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3826,200450256,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3827,107404451,OKLAHOMA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3828,103860223,MUSKOGEE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,N,LowPoint
3829,101532213,KINGFISHER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3830,202344022,MCCURTAIN,ON,DINING,CASUAL DINING,Y,N,LowPoint
3831,200446862,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3832,107504143,GRADY,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3833,100691424,STEPHENS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3834,101770313,CLEVELAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3835,107439569,MCCURTAIN,ON,DINING,CASUAL DINING,Y,N,LowPoint
3836,107069180,PAYNE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3837,101712870,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3838,100656431,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3839,107437812,ROGERS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3840,100656425,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3841,100447991,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3842,101978706,BECKHAM,ON,DINING,CASUAL DINING,Y,N,LowPoint
3843,100566393,WASHINGTON,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3844,100097749,GARFIELD,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3845,101615231,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3846,101547599,PUSHMATAHA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3847,100742110,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3848,101528757,STEPHENS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3849,101697084,PITTSBURG,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
3850,207441952,ATOKA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3851,103540332,CANADIAN,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3852,100097705,BECKHAM,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3853,100546365,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3854,107013477,MCCURTAIN,ON,DINING,CASUAL DINING,Y,N,LowPoint
3855,103951939,ELLIS,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3856,101919950,BECKHAM,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3857,107168728,TULSA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3858,201911293,TULSA,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
3859,103517532,PONTOTOC,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3860,101740684,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3861,201938458,CLEVELAND,ON,DINING,FAST CASUAL,Y,Y,LowPoint
3862,100691439,BECKHAM,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3863,101930254,BECKHAM,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3864,100916094,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3865,100656433,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3866,101820182,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3867,101864182,COMANCHE,ON,MILITARY ON-PREMISE,MILITARY BAR/NIGHTCLUB,Y,Y,LowPoint
3868,202020574,MUSKOGEE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3869,107156864,WAGONER,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
3870,103770337,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3871,100913104,KAY,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3872,100316294,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3873,200098692,PITTSBURG,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,N,N,LowPoint
3874,102931579,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
3875,100097981,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3876,200640278,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3877,100670538,MARSHALL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3878,100446884,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3879,103525468,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3880,101963491,TULSA,ON,EXTENDED MASTER ON-PREMISE,OTHER ON-PREMISE,N,N,LowPoint
3881,103777904,OKLAHOMA,ON,DINING,FAST CASUAL,Y,N,LowPoint
3882,301436499,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3883,100688963,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3884,200413874,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3885,101455104,COMANCHE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3886,100098588,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3887,100336239,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3888,101911024,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,MEAT/FISH/FRUIT/BAKERY,N,N,LowPoint
3889,201862955,OKLAHOMA,ON,CATERER,FOOD SERVICE,Y,N,LowPoint
3890,102049397,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3891,100647552,LINCOLN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3892,101544586,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3893,103983190,CLEVELAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3894,101943506,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
3895,100377973,MCCURTAIN,OFF,MASS MERCHANDISER,CONVENTIONAL MASS MERCH,Y,N,LowPoint
3896,100098636,OKMULGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3897,200167357,COAL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3898,100987586,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3899,101769602,PAYNE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
3900,200097712,BECKHAM,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3901,100307674,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3902,100670880,LINCOLN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3903,200314891,ALFALFA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3904,100236227,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3905,102204178,WAGONER,ON,BAR/NIGHTCLUB,ADULT ENTERTAINMENT,Y,N,LowPoint
3906,107459905,MUSKOGEE,ON,DINING,FAST CASUAL,Y,N,LowPoint
3907,101632664,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3908,102145575,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3909,103865222,CARTER,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3910,100323139,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3911,100650238,CLEVELAND,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
3912,101683988,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3913,100673114,COMANCHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3914,107072370,TULSA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3915,103630789,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3916,100098571,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3917,201951098,OKFUSKEE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3918,102455796,CANADIAN,ON,DINING,CASUAL DINING,Y,N,LowPoint
3919,100643944,SEQUOYAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3920,100146628,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3921,100673150,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3922,101911209,HUGHES,OFF,EXTENDED MASTER OFF-PREMISE,SMALL GROCERY,N,N,LowPoint
3923,101909724,PAYNE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3924,101936579,STEPHENS,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
3925,100970626,SEMINOLE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3926,101951049,CANADIAN,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3927,101782715,COMANCHE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3928,100754521,HUGHES,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3929,101951103,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3930,100637990,WOODWARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3931,107464401,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
3932,102049395,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3933,107340696,MARSHALL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3934,100486611,TULSA,OFF,MASS MERCHANDISER,CONVENTIONAL MASS MERCH,Y,N,LowPoint
3935,100628343,MCINTOSH,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
3936,101977517,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,MEAT/FISH/FRUIT/BAKERY,N,N,LowPoint
3937,100916180,CANADIAN,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3938,101930558,MAJOR,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3939,107093276,OTTAWA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3940,201820195,ATOKA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3941,100647608,ROGERS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3942,101725297,WAGONER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3943,101710295,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
3944,100616861,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3945,201439952,KAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3946,107402521,OKLAHOMA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3947,107489380,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
3948,100418087,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3949,101939373,OKMULGEE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
3950,301911808,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3951,201939088,JACKSON,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
3952,100438416,PONTOTOC,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,N,N,LowPoint
3953,101942891,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
3954,101940608,HASKELL,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
3955,201930338,WASHITA,ON,DINING,CASUAL DINING,Y,N,LowPoint
3956,102585331,HASKELL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3957,100699495,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3958,101437810,BLAINE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3959,100208548,TULSA,OFF,EXTENDED MASTER OFF-PREMISE,MEAT/FISH/FRUIT/BAKERY,N,N,LowPoint
3960,301465894,MCCLAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3961,102799059,OKLAHOMA,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
3962,101902825,MAYES,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3963,401911329,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3964,100953370,KAY,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3965,107300811,COMANCHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3966,100330073,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3967,200673191,MCINTOSH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3968,100569662,OKLAHOMA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3969,107369084,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3970,100098576,MUSKOGEE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3971,107482536,WOODWARD,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3972,100170856,CHOCTAW,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3973,100096926,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3974,101915978,BECKHAM,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
3975,107163902,WAGONER,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
3976,107384923,CLEVELAND,ON,CATERER,BANQUET HALL,Y,Y,LowPoint
3977,101911811,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
3978,100684925,MARSHALL,OFF,EXTENDED MASTER OFF-PREMISE,MARINA,N,N,LowPoint
3979,100191599,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3980,100673160,PITTSBURG,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3981,107487829,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3982,101431686,PONTOTOC,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3983,107292894,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
3984,101742736,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
3985,100096889,MCCLAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3986,100495602,WOODWARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3987,104033054,MURRAY,ON,EXTENDED MASTER ON-PREMISE,WINERIES/VINEYARDS,N,N,LowPoint
3988,201823390,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3989,100926174,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3990,207339244,OKLAHOMA,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
3991,101823207,DELAWARE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3992,100643909,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3993,201617188,CRAIG,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3994,100252312,MCCLAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3995,100145352,JACKSON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3996,200754453,MCINTOSH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3997,100465381,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3998,101644538,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
3999,101922042,ATOKA,ON,DINING,CASUAL DINING,Y,N,LowPoint
4000,202332047,KAY,ON,RECREATION,OTHER ENTERTAINMENT,Y,N,LowPoint
4001,100302391,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4002,200684891,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4003,200443907,PAYNE,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
4004,201939185,TULSA,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
4005,100926173,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4006,100673181,CHEROKEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4007,201478604,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4008,101954304,OTTAWA,OFF,EXTENDED MASTER OFF-PREMISE,MARINA,N,N,LowPoint
4009,101917565,TULSA,ON,DINING,CASUAL DINING,Y,N,LowPoint
4010,202004761,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
4011,107205712,SEMINOLE,ON,DINING,CASUAL DINING,Y,N,LowPoint
4012,VIP-24127455,UNKNOWN,ON,UNKNOWN,UNKNOWN,U,U,LowPoint
4013,200495630,ROGER MILLS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4014,201980392,LINCOLN,ON,DINING,FAST CASUAL,Y,N,LowPoint
4015,102050942,COMANCHE,ON,EXTENDED MASTER ON-PREMISE,SPECIAL EVENTS,N,N,LowPoint
4016,300754359,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4017,107471036,MURRAY,ON,DINING,CASUAL DINING,Y,N,LowPoint
4018,100163182,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4019,100097011,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
4020,100616888,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4021,100447999,MURRAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4022,100387097,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4023,100762361,CRAIG,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4024,100263657,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4025,102236173,GARFIELD,ON,DINING,CASUAL DINING,Y,N,LowPoint
4026,100799379,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
4027,107445808,CLEVELAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
4028,201881931,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
